Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,20,100,10000,1,22.5,11.25,20,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19


-0.0,-0.0,-9.985639065504074,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-28.908054319676012,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-31.149488878436387,-226.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.877770802006125,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-30.564438733970746,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-33.67906927317381,-226.0
-0.0,-0.0,-10.383158892393112,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-32.14384226873517,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-35.229971420019865,-226.0
-0.0,-0.0,-10.294148620218039,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-29.186508918646723,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-30.081714609637856,-226.0,-0.0
-0.0,-0.0,-10.039106160402298,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-28.40453092753887,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-27.372884387150407,-226.0,-0.0
-0.0,-0.0,-10.093620441854,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-25.889854677021503,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-26.682889707386494,-226.0,-0.0
-0.0,-0.0,-10.278613954782486,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-28.70889290701598,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-31.850030340254307,-226.0
-0.0,-0.0,-11.19380435347557,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-28.919775299727917,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-31.669909954071045,-226.0,-0.0
-0.0,-0.0,-10.29896654188633,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-29.91235458292067,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-32.97270142659545,-226.0
-0.0,-0.0,-9.858840942382812,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-28.459196887910366,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-31.622548922896385,-226.0
-0.0,-0.0,-9.958558589220047,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-26.129681449383497,-226.0,-0.0,-13.612274169921875,-226.0,-0.0,-0.0,-27.6365554779768,-226.0,-0.0
-0.0,-0.0,-9.737150005996227,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-28.213204320520163,-226.0,-0.0,-0.0,-32.91364288330078,-226.0,-0.0,-0.0,-30.357570804655552,-226.0
