Accuracies BindsNET proportion
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,50,1000,10000,0,22.5,60.0,40,1.0,85.0,50,True,False,10,False

Seeds:,1599272038.521406,1599274042.9903848,1599276058.631976,1599278068.7083561,1599280080.207703,1599282083.167899,1599284085.1632462,1599286096.499784,1599288123.668582,1599290142.332808


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19

10.0,8.0,2.0,18.0,18.0,18.0,16.0,18.0,22.0,16.0,14.0,26.0,30.0,34.0,20.0,24.0,24.0,36.0,30.0,40.0
8.0,12.0,8.0,18.0,20.0,18.0,22.0,32.0,32.0,32.0,18.0,32.0,18.0,28.0,28.0,40.0,50.0,40.0,56.0,60.0
8.0,8.0,16.0,14.0,30.0,18.0,12.0,26.0,34.0,22.0,24.0,30.0,30.0,26.0,22.0,30.0,32.0,26.0,40.0,34.0
12.0,4.0,18.0,14.0,12.0,16.0,22.0,10.0,24.0,28.0,20.0,36.0,34.0,34.0,30.0,42.0,32.0,20.0,30.0,46.0
10.0,20.0,14.0,20.0,24.0,28.0,16.0,30.0,24.0,18.0,26.0,16.0,30.0,26.0,50.0,36.0,38.0,48.0,56.0,36.0
12.0,12.0,14.0,4.0,26.0,14.0,18.0,26.0,14.0,28.0,28.0,30.0,30.0,34.0,30.0,26.0,32.0,28.0,30.0,36.0
14.0,14.0,18.0,30.0,28.0,28.0,32.0,28.0,28.0,30.0,44.0,30.0,36.0,36.0,48.0,36.0,32.0,44.0,42.0,50.0
12.0,14.0,6.0,20.0,12.0,14.0,28.0,10.0,18.0,24.0,16.0,18.0,16.0,8.0,20.0,24.0,38.0,28.0,36.0,24.0
10.0,10.0,14.0,8.0,6.0,10.0,18.0,18.0,22.0,12.0,12.0,22.0,24.0,20.0,30.0,28.0,24.0,18.0,18.0,18.0
10.0,12.0,10.0,14.0,8.0,30.0,24.0,36.0,36.0,40.0,38.0,38.0,40.0,46.0,42.0,32.0,34.0,34.0,44.0,42.0

Averages:
10.6,11.4,12.0,16.0,18.4,19.4,20.8,23.4,25.4,25.0,24.0,27.8,28.8,29.2,32.0,31.8,33.6,32.2,38.2,38.6
Standard deviations:
1.8,4.1036569057366385,5.059644256269407,6.752777206453653,8.138795979750322,6.514598989960932,5.74108003776293,8.534635317340747,6.696267617113283,7.912016177940993,9.879271228182775,6.896375859826668,7.166589146867567,9.765244492586962,10.469001862641921,6.161168720299745,7.088018058667741,9.4424573072903,11.399999999999999,11.525623627379128



