Qb_solv_energies
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,100,1000,10000,0,22.5,60.0,40,1.0,170.0,50,True,False,1,False

Seeds:,1597454369.0818748,1597455746.036341,1597457131.603968,1597458515.086592,1597459897.497495,1597461286.848043,1597462689.1474838,1597464099.862176,1597465511.823997,1597466917.446673


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39


-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.384354781883303,-60.074252713573514,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0672854701988399,-11.688370257732458,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1828383132815361,-8.598548889160156,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.015123352408409,-8.598548889160156,-6001.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3900304362177849,-12.369387804879807,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3898535370826721,-6.587982177734375,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6735390494577587,-73.016945233554,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.3143525617197156,-74.74383229568775,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.244923817765084,-26.158392487865058,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.452667897567153,-9.34396960400045,-6009.59854888916,-6001.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.008257875335403,-14.075786490691826,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4973118919879198,-21.636970565763477,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21782945469021797,-5.218164351768792,-6003.5,-6001.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4375388715416193,-57.06665715429699,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.244879625737667,-41.293804611981614,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2374557796865702,-12.14871735413908,-6005.743534088135,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.1681751497089863,-2.688723761588335,-6003.5,-6001.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.301793910562992,-19.929588184590102,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.986465615686029,-2.506964612752199,-6008.493072509766,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7053214963525534,-11.18350656889379,-6005.003883361816,-6001.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09030300006270409,-2.9130324590951204,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5337020382285118,-7.62369485385716,-6008.017917633057,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5390403531491756,-8.388386502861977,-6008.493072509766,-6001.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.393274208181538,-27.840897022280842,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6823023185133934,-7.984079533955082,-6003.5,-6001.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7357826782390475,-5.756897918879986,-6008.017917633057,-6001.0,-0.0,-0.0
