Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,20,100,10000,1,22.5,22.5,20,1.0,128,5,True,False,20,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19


-0.0,-0.0,-9.996071755886078,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.400060292333364,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.323283810168505,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.913624845445156,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.261826978065073,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.114360101521015,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.383158892393112,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.738786234986037,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.64914216287434,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.294148620218039,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.186508918646723,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.9056398794055,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.039106160402298,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.083810935728252,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.57934659719467,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.014635678380728,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-25.351607773452997,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.610769607126713,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.278613954782486,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.177098620682955,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.26558854430914,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.941730998456478,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.832819231553003,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.3953645452857,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.584205687046051,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.898337620310485,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.187020540237427,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.858840942382812,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.424890090711415,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.84277993813157,-451.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.853645071387291,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.120840966701508,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.687891513109207,-451.0,-0.0,-13.612274169921875
