Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,30,100,10000,1,22.5,22.5,20,1.0,128,5,True,False,20,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19


-0.0,-0.0,-10.360442146658897,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.18692800961435,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-31.327839955687523,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.070849128067493,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.774019258096814,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.91343379765749,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.122780673205853,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.50462582334876,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.308056116104126,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.64963539497694,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.182938899844885,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-29.933530144393444,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.39094702526927,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.790332697331905,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.928564317524433,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.042943514883518,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.585938638076186,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.364860519766808,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.129637893289328,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.062255441211164,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.987130812369287,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.85964598506689,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.66013722587377,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-31.887911526020616,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-10.073869958519936,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.66389648988843,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-27.334538482129574,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.997054412961006,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.688499830663204,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-28.189344085752964,-676.0,-0.0,-13.612274169921875
-0.0,-0.0,-9.976484641432762,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.23186723329127,-676.0,-0.0,-13.612274169921875,-676.0,-0.0,-0.0,-26.690953876823187,-676.0,-0.0,-13.612274169921875
