Accuracies BindsNET_QA all
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,30,100,10000,1,22.5,22.5,20,1.0,128,5,True,False,20,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19

40.0,40.0,20.0,40.0,40.0,60.0,60.0,60.0,100.0,80.0,80.0,80.0,80.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0
40.0,20.0,40.0,80.0,20.0,40.0,100.0,40.0,100.0,100.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0
40.0,20.0,40.0,40.0,60.0,80.0,20.0,60.0,100.0,80.0,80.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0
40.0,40.0,40.0,40.0,40.0,40.0,80.0,80.0,60.0,80.0,80.0,60.0,80.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0
40.0,60.0,20.0,60.0,60.0,40.0,80.0,40.0,60.0,100.0,100.0,80.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0
40.0,40.0,40.0,40.0,40.0,80.0,20.0,80.0,100.0,80.0,100.0,100.0,80.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0
40.0,60.0,60.0,20.0,20.0,40.0,100.0,60.0,100.0,100.0,60.0,60.0,100.0,80.0,100.0,60.0,60.0,100.0,100.0,100.0
40.0,20.0,20.0,40.0,40.0,40.0,80.0,100.0,80.0,80.0,80.0,60.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0
40.0,40.0,20.0,40.0,40.0,60.0,60.0,100.0,100.0,100.0,80.0,40.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0
40.0,60.0,60.0,40.0,0.0,60.0,80.0,80.0,80.0,100.0,80.0,20.0,80.0,60.0,80.0,100.0,80.0,80.0,100.0,100.0

Averages:
40.0,40.0,36.0,44.0,36.0,54.0,68.0,70.0,88.0,90.0,82.0,68.0,86.0,84.0,84.0,96.0,90.0,98.0,100.0,100.0
Standard deviations:
0.0,15.491933384829668,14.966629547095765,14.966629547095765,17.435595774162696,15.620499351813308,27.129319932501073,20.493901531919196,16.0,10.0,10.770329614269007,24.0,9.16515138991168,17.435595774162696,8.0,12.0,13.416407864998739,6.0,0.0,0.0



