Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,20,100,10000,1,22.5,22.5,40,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39


-0.0,-0.0,-9.996071755886078,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.400060292333364,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.50471845269203,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.27374677360058,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-45.86684913933277,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0
-0.0,-0.0,-10.332995576784015,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.317734450101852,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.508636489510536,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.92046523094177,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-36.7059116512537,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0
-0.0,-0.0,-10.836231731111184,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.157570222159848,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-32.89780733734369,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.79156307131052,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-21.43558919429779,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-47.34910173714161
-0.0,-0.0,-10.1411262601614,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.786987491417676,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-32.52337931096554,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-33.37286072969437,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-37.700664922595024,-451.0,-0.0,-0.0,-32.91364288330078,-451.0
-0.0,-0.0,-9.904592327773571,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.003900254145265,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-31.620320700109005,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.08268092572689,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-35.912588477134705,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
-0.0,-0.0,-9.858840942382812,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-25.829261351376772,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-26.556145443581045,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-27.528923373669386,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-28.938742890954018,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0
-0.0,-0.0,-10.647992940619588,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-27.239063914865255,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-28.843532130587846,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-30.70879965275526,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.32281178236008,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-38.91622222959995
-0.0,-0.0,-10.199053958058357,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-30.908064138144255,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-29.689482808113098,-451.0,-0.0,-13.612274169921875,-451.0,-0.0,-0.0,-31.17352284118533,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0,-34.454132191836834,-451.0,-0.0,-0.0,-32.91364288330078,-451.0,-0.0,-0.0
