Accuracies BindsNET_bad_one all
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,40,200,10000,1,22.5,22.5,20,1.0,128,5,True,False,1,False

Seeds:,1601427977.300259,1601428035.0398211,1601428093.129898,1601428151.713068,1601428207.38396,1601428263.634929,1601428320.092669,1601428376.830421,1601428433.6676428,1601428491.655058


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39

0.0,0.0,20.0,20.0,20.0,60.0,100.0,20.0,60.0,100.0,40.0,100.0,100.0,80.0,80.0,100.0,100.0,80.0,80.0,80.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0
40.0,0.0,60.0,20.0,80.0,0.0,40.0,60.0,80.0,100.0,40.0,100.0,100.0,60.0,100.0,60.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0
20.0,0.0,20.0,80.0,40.0,20.0,80.0,80.0,80.0,80.0,100.0,80.0,60.0,60.0,100.0,80.0,80.0,60.0,100.0,80.0,100.0,80.0,100.0,80.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0
0.0,20.0,0.0,40.0,60.0,20.0,60.0,100.0,40.0,40.0,60.0,60.0,100.0,100.0,60.0,80.0,80.0,100.0,40.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,60.0,20.0,40.0,80.0,80.0,20.0,40.0,100.0,40.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20.0,20.0,20.0,60.0,40.0,0.0,40.0,40.0,60.0,40.0,80.0,100.0,100.0,60.0,100.0,100.0,100.0,60.0,100.0,80.0,80.0,100.0,40.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,20.0,0.0,20.0,40.0,60.0,20.0,80.0,100.0,40.0,60.0,40.0,100.0,100.0,80.0,80.0,60.0,80.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,20.0,40.0,20.0,60.0,60.0,60.0,80.0,80.0,40.0,80.0,80.0,100.0,100.0,100.0,80.0,60.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,20.0,40.0,40.0,20.0,60.0,60.0,100.0,60.0,100.0,80.0,80.0,60.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20.0,0.0,20.0,80.0,20.0,80.0,40.0,60.0,80.0,60.0,80.0,80.0,80.0,100.0,40.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0

Averages:
10.0,8.0,26.0,42.0,38.0,44.0,58.0,62.0,68.0,74.0,62.0,82.0,86.0,84.0,84.0,86.0,84.0,80.0,90.0,92.0,90.0,94.0,90.0,94.0,94.0,96.0,98.0,96.0,96.0,100.0,98.0,98.0,96.0,100.0,94.0,100.0,100.0,100.0,100.0,98.0
Standard deviations:
13.416407864998739,9.797958971132712,20.09975124224178,22.715633383201094,18.867962264113206,29.393876913398138,22.715633383201094,27.49545416973504,18.33030277982336,25.37715508089904,20.8806130178211,18.867962264113206,15.620499351813308,17.435595774162696,19.595917942265423,12.806248474865697,12.0,15.491933384829668,18.439088914585774,9.797958971132712,13.416407864998739,9.16515138991168,18.439088914585774,9.16515138991168,9.16515138991168,8.0,6.0,8.0,8.0,0.0,6.0,6.0,12.0,0.0,9.16515138991168,0.0,0.0,0.0,0.0,6.0



