Qb_solv_energies
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,100,1000,10000,0,22.5,22.5,40,1.0,170.0,50,True,False,1,False

Seeds:,1598131491.870452,1598132900.614965,1598134278.1695309,1598135656.454862,1598137031.809145,1598138421.207353,1598139812.5882418,1598141215.805611,1598142600.197866,1598143993.95605


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39


-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.965104327304289,-11.47710321098566,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6326313317986205,-10.137992685951758,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2178094764240086,-5.266012109816074,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6349152415059507,-31.262536111171357,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2373697441071272,-3.696591643616557,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.4004604993388057,-9.47702698269859,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.734835306880996,-31.45016956567997,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4503892430802807,-13.216460895026103,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.052989024668932,-11.714376210351475,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6990770623087883,-8.70781446294859
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.55940860955161,-54.76697305106791,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5678531490266323,-24.33534529537428,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.358714958652854,-10.253215559292585,-2255.9794883728027,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6984171401709318,-17.74173156823963,-2253.5,-2251.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.313589451368898,-50.33397539584257,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.172083906829357,-8.365808817150537,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.8491669315844774,-11.85595168126747,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.09548001177608967,-11.403651013970375,-2253.5,-2251.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.706624761340208,-73.9628295493385,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16308139078319073,-23.19720957268146,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.40920253098011,-10.946943700313568,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6661810353398323,-8.806062139570713,-2253.5,-2251.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.2464738320559263,-20.1503496785881,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.4505969854071736,-2.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2801161855459213,-8.598548889160156,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.676074802875519,-4.542385995388031
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5154218152165413,-2.7820079713128507,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9194963057525456,-7.493072509765625,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8137766271829605,-7.664271175861359,-2253.5,-2251.0,-0.0
