Accuracies BindsNET_bad_one proportion
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,40,200,10000,1,22.5,22.5,20,1.0,128,5,True,False,1,False

Seeds:,1601452907.001962,1601452963.640042,1601453019.815899,1601453076.252098,1601453132.840199,1601453189.981642,1601453247.2434251,1601453303.932163,1601453361.036736,1601453417.644226


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39

0.0,0.0,20.0,60.0,80.0,40.0,40.0,60.0,60.0,80.0,100.0,60.0,60.0,100.0,80.0,100.0,80.0,80.0,100.0,80.0,100.0,100.0,100.0,80.0,80.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,20.0,0.0,60.0,60.0,80.0,80.0,60.0,40.0,60.0,100.0,60.0,80.0,80.0,60.0,40.0,100.0,80.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0
0.0,60.0,20.0,60.0,20.0,60.0,20.0,20.0,80.0,40.0,60.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0
20.0,20.0,20.0,0.0,60.0,40.0,40.0,100.0,60.0,80.0,80.0,80.0,40.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,20.0,20.0,60.0,40.0,60.0,60.0,80.0,80.0,80.0,100.0,80.0,60.0,60.0,100.0,100.0,100.0,80.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0
20.0,20.0,60.0,60.0,60.0,80.0,40.0,60.0,60.0,60.0,40.0,100.0,80.0,80.0,100.0,80.0,80.0,100.0,100.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20.0,0.0,0.0,20.0,40.0,80.0,100.0,60.0,40.0,100.0,80.0,80.0,80.0,80.0,0.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,60.0,100.0,100.0,100.0,100.0
0.0,40.0,20.0,20.0,60.0,40.0,80.0,60.0,80.0,60.0,40.0,40.0,60.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
20.0,0.0,20.0,20.0,20.0,40.0,20.0,60.0,60.0,80.0,60.0,100.0,80.0,60.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0,0.0,20.0,20.0,40.0,20.0,60.0,100.0,100.0,80.0,80.0,80.0,40.0,80.0,100.0,80.0,100.0,80.0,60.0,80.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0

Averages:
8.0,16.0,20.0,34.0,50.0,52.0,54.0,64.0,66.0,72.0,72.0,74.0,70.0,82.0,78.0,90.0,96.0,92.0,90.0,86.0,94.0,100.0,92.0,98.0,92.0,98.0,96.0,98.0,100.0,98.0,100.0,98.0,100.0,100.0,98.0,90.0,100.0,100.0,100.0,98.0
Standard deviations:
9.797958971132712,19.595917942265423,15.491933384829668,22.0,18.439088914585774,20.396078054371138,25.37715508089904,21.540659228538015,18.0,16.0,20.396078054371138,22.0,18.439088914585774,14.0,30.265491900843113,18.439088914585774,8.0,9.797958971132712,16.1245154965971,12.806248474865697,9.16515138991168,0.0,9.797958971132712,6.0,9.797958971132712,6.0,8.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,16.1245154965971,0.0,0.0,0.0,6.0



