Qb_solv_energies
Parameters:,runs,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,100,1000,10000,0,22.5,22.5,40,1.0,170.0,50,True,False,1,False

Seeds:,1597352588.665343,1597354019.765756,1597355413.330558,1597356809.731219,1597358198.129313,1597359585.190665,1597360962.948307,1597362357.1831748,1597363760.121634,1597365158.777219


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39


-0.0,-0.0,-0.0,-0.0,-0.0,-1.5018745533307083,-255.7266887423175,-2253.5,-2251.0,0,0,-0.0,-0.0,-18.074757043505087,-244.16925243202348,-2253.5,-2251.0,0,0,-0.0,-0.0,-12.148898218525574,-7.032782936003059,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-11.860638296813704,-32.660105435410514,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-9.284693463239819,-6.379922229796648,-2253.5
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3838104186579585,-14.735241392590979,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6347380951046944,-12.250482009840198,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.902087902650237,-14.210815706755966,-2253.5,-2251.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.3904326150077395,-30.2813424927881,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.9960153352003545,-21.60461688194846,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11831938475370407,-6.972696729237214,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.665754346176982
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.337962971214438,-167.86249805313128,-2253.5,-2251.0,0,0,-0.0,-0.0,-43.170184298447566,-48.5032162596317,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.345041412161663,-89.6834328954792,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-3.9976206111023203,-32.36661684792489,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.97681245097192,-52.14973865700813,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.632775951002259,-62.41188360889282,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.354161250346806,-16.068739061487577,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.7571956822648644
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02425878494977951,-9.235273534315638,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23346976935863495,-7.493072509765625,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.219162605702877,-7.493072509765625,-2251.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.1221452178288,-88.60381974083475,-2253.5,-2251.0,0,0,-0.0,-0.0,-0.40859462949447334,-62.3724588635705,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.128563043428585,-36.9627188857412,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.5101493826368824,-65.0912932739011,-2253.5,-2251.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.872915062122047,-71.81124999025633,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6913354145362973,-8.454779456544202,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.4465961400419474,-24.703291645855643,-2253.5,-2251.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.972326162504032,-4.48620856188063
