Qb_solv_energies
Parameters:,runs,seed,n_neurons,n_train,n_test,n_clamp,exc,inh,time,dt,intensity,update_interval,train,plot,num_repeats,gpu
,10,0,40,200,10000,1,22.5,45.0,20,1.0,128,5,True,False,1,False


Column names:
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19


-0.0,-0.0,-9.877722103148699,-1801.0,-0.0,-13.612274169921875,-1801.0,-0.0,-0.0,-26.75728284448269,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-28.13475603610277,-1801.0,-0.0
-0.0,-0.0,-10.441234156489372,-1801.0,-0.0,-13.612274169921875,-1801.0,-0.0,-0.0,-26.754810020327568,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-30.457521803677082,-1801.0,-0.0
-0.0,-0.0,-9.910338841378689,-1801.0,-0.0,-13.612274169921875,-1801.0,-0.0,-0.0,-25.863500592764467,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-25.95833434164524,-1801.0,-0.0
-0.0,-0.0,-10.658908233046532,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-30.46879087202251,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-33.01081306487322,-1801.0
-0.0,-0.0,-10.586653267033398,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-27.647437177831307,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-29.156341962516308,-1801.0
-0.0,-0.0,-10.056076861917973,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-27.433668177574873,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-29.527464669197798,-1801.0
-0.0,-0.0,-10.07606004923582,-1801.0,-0.0,-13.612274169921875,-1801.0,-0.0,-0.0,-28.9675966296345,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-34.121226445771754,-1801.0,-0.0
-0.0,-0.0,-10.531856186687946,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-33.042725139297545,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-35.99665566906333,-1801.0
-0.0,-0.0,-10.028441291302443,-1801.0,-0.0,-13.612274169921875,-1801.0,-0.0,-0.0,-27.73406100925058,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-32.08314710482955,-1801.0,-0.0
-0.0,-0.0,-10.451423997525126,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-28.671860925853252,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-32.0124009976862,-1801.0
-0.0,-0.0,-10.390475171618164,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-30.772089261561632,-1801.0,-0.0,-0.0,-32.91364288330078,-1801.0,-0.0,-0.0,-35.01928583160043,-1801.0
